OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
13966,4,Cork,542868,2021/08/19 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,28617,5271.447203,,,19529490886,2129949.409
13967,5,Donegal,159192,2021/08/19 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,16127,10130.5342,,,14624041937,2145085.774
13968,6,Dublin,1347359,2021/08/19 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,115247,8553.548089,,,2612632655,449433.5318
13969,7,Galway,258058,2021/08/19 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,15040,5828.147161,,,17079158586,1972288.286
13970,8,Kerry,147707,2021/08/19 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,6320,4278.741021,,,12483603408,1753779.819
13971,9,Kildare,222504,2021/08/19 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,15570,6997.627009,,,4726063622,422182.0368
13972,10,Kilkenny,99232,2021/08/19 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,4350,4383.666559,,,5585391835,453397.5722
13973,11,Laois,84697,2021/08/19 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,4883,5765.257329,,,4731211499,398512.4622
13974,12,Leitrim,32044,2021/08/19 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,1236,3857.196355,,,4618679673,453253.685
13975,13,Limerick,194899,2021/08/19 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,15760,8086.239539,,,7206726912,673892.6905
13976,14,Longford,40873,2021/08/19 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2389,5844.934309,,,3097977869,315245.1728
13977,15,Louth,128884,2021/08/19 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,12165,9438.720089,,,2386326963,352203.5172
13978,16,Mayo,130507,2021/08/19 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,8693,6660.94539,,,16036984139,2101964.077
13979,17,Meath,195044,2021/08/19 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,13602,6973.811038,,,6658570746,554844.7505
13980,18,Monaghan,61386,2021/08/19 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,6462,10526.83022,,,3768943157,392803.0473
13981,19,Offaly,77961,2021/08/19 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,5392,6916.278652,,,5558826350,561440.3786
13982,20,Roscommon,64544,2021/08/19 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3840,5949.429846,,,7278743876,622494.1546
13983,21,Sligo,65535,2021/08/19 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,3244,4950.026703,,,5348370378,682286.8703
13984,22,Tipperary,159553,2021/08/19 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,7499,4700.005641,,,11551196729,781276.5797
13985,23,Waterford,116176,2021/08/19 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,7000,6025.340862,,,4848379555,643184.904
13986,24,Westmeath,88770,2021/08/19 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,5364,6042.581953,,,5208705730,422669.3327
13987,25,Wexford,149722,2021/08/19 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,8706,5814.77672,,,6332221063,589324.4767
13988,26,Wicklow,142425,2021/08/19 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,6525,4581.35861,,,5580728579,427539.1986
13989,1,Carlow,56932,2021/08/20 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3701,6500.737722,,,2432351721,319348.5725
13990,2,Cavan,76176,2021/08/20 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,6780,8900.441084,,,5575009911,515954.4965
13991,3,Clare,118817,2021/08/20 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,6109,5141.520153,,,8722541706,1013948.95
13992,4,Cork,542868,2021/08/20 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,28884,5320.630429,,,19529490886,2129949.409
13993,5,Donegal,159192,2021/08/20 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,16325,10254.91231,,,14624041937,2145085.774
13994,6,Dublin,1347359,2021/08/20 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,116117,8618.118853,,,2612632655,449433.5318
13995,7,Galway,258058,2021/08/20 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,15136,5865.3481,,,17079158586,1972288.286
13996,8,Kerry,147707,2021/08/20 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,6420,4346.44262,,,12483603408,1753779.819
13997,9,Kildare,222504,2021/08/20 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,15706,7058.749506,,,4726063622,422182.0368
13998,10,Kilkenny,99232,2021/08/20 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,4367,4400.79813,,,5585391835,453397.5722
13999,11,Laois,84697,2021/08/20 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,4926,5816.026542,,,4731211499,398512.4622
14000,12,Leitrim,32044,2021/08/20 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,1248,3894.644863,,,4618679673,453253.685
14001,13,Limerick,194899,2021/08/20 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,15967,8192.448396,,,7206726912,673892.6905
14002,14,Longford,40873,2021/08/20 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2419,5918.332395,,,3097977869,315245.1728
14003,15,Louth,128884,2021/08/20 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,12213,9475.962881,,,2386326963,352203.5172
14004,16,Mayo,130507,2021/08/20 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,8763,6714.58236,,,16036984139,2101964.077
14005,17,Meath,195044,2021/08/20 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,13676,7011.751195,,,6658570746,554844.7505
14006,18,Monaghan,61386,2021/08/20 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,6590,10735.34682,,,3768943157,392803.0473
14007,19,Offaly,77961,2021/08/20 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,5430,6965.020972,,,5558826350,561440.3786
14008,20,Roscommon,64544,2021/08/20 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3867,5991.261775,,,7278743876,622494.1546
14009,21,Sligo,65535,2021/08/20 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,3270,4989.70016,,,5348370378,682286.8703
14010,22,Tipperary,159553,2021/08/20 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,7675,4810.313814,,,11551196729,781276.5797
14011,23,Waterford,116176,2021/08/20 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,7075,6089.898086,,,4848379555,643184.904
14012,24,Westmeath,88770,2021/08/20 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,5427,6113.551876,,,5208705730,422669.3327
14013,25,Wexford,149722,2021/08/20 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,8764,5853.515181,,,6332221063,589324.4767
14014,26,Wicklow,142425,2021/08/20 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,6587,4624.890293,,,5580728579,427539.1986
14015,1,Carlow,56932,2021/08/21 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3719,6532.354388,,,2432351721,319348.5725
14016,2,Cavan,76176,2021/08/21 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,6863,9009.399286,,,5575009911,515954.4965
14017,3,Clare,118817,2021/08/21 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,6118,5149.094826,,,8722541706,1013948.95
14018,4,Cork,542868,2021/08/21 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,28989,5339.972148,,,19529490886,2129949.409
14019,5,Donegal,159192,2021/08/21 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,16514,10373.63687,,,14624041937,2145085.774
14020,6,Dublin,1347359,2021/08/21 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,116578,8652.333936,,,2612632655,449433.5318
14021,7,Galway,258058,2021/08/21 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,15209,5893.636314,,,17079158586,1972288.286
14022,8,Kerry,147707,2021/08/21 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,6434,4355.920843,,,12483603408,1753779.819
14023,9,Kildare,222504,2021/08/21 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,15776,7090.209614,,,4726063622,422182.0368
14024,10,Kilkenny,99232,2021/08/21 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,4391,4424.983876,,,5585391835,453397.5722
14025,11,Laois,84697,2021/08/21 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,4955,5850.266243,,,4731211499,398512.4622
14026,12,Leitrim,32044,2021/08/21 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,1264,3944.576208,,,4618679673,453253.685
14027,13,Limerick,194899,2021/08/21 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,15995,8206.814812,,,7206726912,673892.6905
14028,14,Longford,40873,2021/08/21 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2435,5957.478042,,,3097977869,315245.1728
14029,15,Louth,128884,2021/08/21 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,12280,9527.947612,,,2386326963,352203.5172
14030,16,Mayo,130507,2021/08/21 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,8830,6765.920602,,,16036984139,2101964.077
14031,17,Meath,195044,2021/08/21 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,13761,7055.331105,,,6658570746,554844.7505
14032,18,Monaghan,61386,2021/08/21 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,6698,10911.2827,,,3768943157,392803.0473
14033,19,Offaly,77961,2021/08/21 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,5474,7021.459448,,,5558826350,561440.3786
14034,20,Roscommon,64544,2021/08/21 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3903,6047.03768,,,7278743876,622494.1546
14035,21,Sligo,65535,2021/08/21 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,3273,4994.277867,,,5348370378,682286.8703
14036,22,Tipperary,159553,2021/08/21 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,7741,4851.679379,,,11551196729,781276.5797
14037,23,Waterford,116176,2021/08/21 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,7103,6113.999449,,,4848379555,643184.904
14038,24,Westmeath,88770,2021/08/21 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,5459,6149.60009,,,5208705730,422669.3327
14039,25,Wexford,149722,2021/08/21 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,8802,5878.895553,,,6332221063,589324.4767
14040,26,Wicklow,142425,2021/08/21 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,6617,4645.954011,,,5580728579,427539.1986
14041,1,Carlow,56932,2021/08/22 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3722,6537.623832,,,2432351721,319348.5725
14042,2,Cavan,76176,2021/08/22 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,6906,9065.847511,,,5575009911,515954.4965
14043,3,Clare,118817,2021/08/22 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,6138,5165.927435,,,8722541706,1013948.95
14044,4,Cork,542868,2021/08/22 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,29130,5365.945313,,,19529490886,2129949.409
14045,5,Donegal,159192,2021/08/22 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,16598,10426.40334,,,14624041937,2145085.774
14046,6,Dublin,1347359,2021/08/22 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,116770,8666.584036,,,2612632655,449433.5318
14047,7,Galway,258058,2021/08/22 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,15275,5919.21196,,,17079158586,1972288.286
14048,8,Kerry,147707,2021/08/22 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,6470,4380.293419,,,12483603408,1753779.819
14049,9,Kildare,222504,2021/08/22 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,15817,7108.636249,,,4726063622,422182.0368
14050,10,Kilkenny,99232,2021/08/22 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,4404,4438.084489,,,5585391835,453397.5722
14051,11,Laois,84697,2021/08/22 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,4973,5871.518472,,,4731211499,398512.4622
14052,12,Leitrim,32044,2021/08/22 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,1288,4019.473224,,,4618679673,453253.685
14053,13,Limerick,194899,2021/08/22 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,16091,8256.071093,,,7206726912,673892.6905
14054,14,Longford,40873,2021/08/22 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2448,5989.283879,,,3097977869,315245.1728
14055,15,Louth,128884,2021/08/22 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,12296,9540.361876,,,2386326963,352203.5172
14056,16,Mayo,130507,2021/08/22 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,8884,6807.297693,,,16036984139,2101964.077
14057,17,Meath,195044,2021/08/22 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,13801,7075.839298,,,6658570746,554844.7505
14058,18,Monaghan,61386,2021/08/22 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,6726,10956.89571,,,3768943157,392803.0473
14059,19,Offaly,77961,2021/08/22 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,5500,7054.809456,,,5558826350,561440.3786
14060,20,Roscommon,64544,2021/08/22 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3943,6109.010907,,,7278743876,622494.1546
14061,21,Sligo,65535,2021/08/22 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,3294,5026.321813,,,5348370378,682286.8703
14062,22,Tipperary,159553,2021/08/22 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,7812,4896.178699,,,11551196729,781276.5797
14063,23,Waterford,116176,2021/08/22 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,7126,6133.796998,,,4848379555,643184.904
